Model,Fold,Experiment,Border_Type,Border_Ratio,Train_Time_sec,Avg_Epoch_sec,Thr_Strategy,Temperature,Val_ECE_Uncal,Val_ECE_Cal,ECE_Improvement,Val_AUC,Val_AUROC_CI_L,Val_AUROC_CI_U,Val_AUPRC,Val_BalAcc,Val_YoudenJ,Val_YoudenThr,Val_Sens@Youden,Val_Spec@Youden,Val_OP_Thr,Val_Sens_CI_L,Val_Sens_CI_U,Val_Spec_CI_L,Val_Spec_CI_U,Val_PPV_CI_L,Val_PPV_CI_U,Val_NPV_CI_L,Val_NPV_CI_U,Val_Spec@90Sens,Val_Sens@90Spec,Test_Thr,Test_AUC,Test_AUROC_CI_L,Test_AUROC_CI_U,Test_AUPRC,Test_Acc,Test_BalAcc,Test_F1,Test_Sens,Test_Spec,Test_ECE,Test_Sens_CI_L,Test_Sens_CI_U,Test_Spec_CI_L,Test_Spec_CI_U,Test_PPV_CI_L,Test_PPV_CI_U,Test_NPV_CI_L,Test_NPV_CI_U,Test_MCC,Test_Kappa,Test_Brier
convnext_tiny,5,baseline,uniform,0.0,57.10471968911588,5.366307295486331,youden,1.2371491193771362,0.08839193486419075,0.0625362346462185,0.025855700217972247,0.8650278539216553,,,0.7930906650999993,0.7779025554867804,0.5592360067203113,0.5986960530281067,0.7034220532319392,0.8558139534883721,0.596,0.6442412048612812,0.7579510151038108,0.8190036917398777,0.8876333792080198,0.6900901776539166,0.8018030574752388,0.7866117630322302,0.8592324886172932,0.6441860465116279,0.6045627376425855,0.596,0.881787047574478,0.8584671243658333,0.9041553216834537,0.8511291870216807,0.7993311036789298,0.7902117612022845,0.7368421052631579,0.7544910179640718,0.8259325044404974,0.08280674786771021,0.7046974908095889,0.7997077440088906,0.7920363296203593,0.8563625058442423,0.6698021268348986,0.7664309848666695,0.8173774684650311,0.8789632739065485,0.5752342678745646,0.5748233038752014,0.14324246018626613
mobilenet_v3_small,1,baseline,uniform,0.0,59.945200238376856,4.94750298326835,youden,1.0606273412704468,0.08551710743015095,0.07828117238905835,0.0072359350410926004,0.8225796930342384,,,0.7775243016452572,0.7414502164502165,0.519047619047619,0.6181281208992004,0.6515151515151515,0.8675324675324676,0.616,0.5906898158704564,0.7088948949888116,0.8295316379787863,0.8997546991804042,0.7105129467278857,0.824723349146331,0.7418807456786678,0.8221973480640932,0.4493506493506494,0.571969696969697,0.616,0.8880090618053414,0.8656248338137223,0.908595154274045,0.8144420059612212,0.8049052396878483,0.7946522585379862,0.7422680412371134,0.7544910179640718,0.8348134991119005,0.11089562986839309,0.7046974908095889,0.7997077440088906,0.8015111990014152,0.8645525623632633,0.6803120435781386,0.7765521723553263,0.8189997997839737,0.880076735096848,0.5855825337019674,0.5853836340441043,0.14382687560841484
mobilenet_v3_small,2,baseline,uniform,0.0,44.67989934794605,4.925611486037572,youden,0.7903152108192444,0.06757750300629004,0.04362732324156317,0.023950179764726867,0.8140481845945028,,,0.7142707005057294,0.7329729991759174,0.4863250763488293,0.3751387894153595,0.7428571428571429,0.7434679334916865,0.374,0.6833481694844734,0.7963863067616763,0.6989416561150579,0.7845342085779441,0.5691425707482008,0.6833935660613923,0.790782182728392,0.8687799143552475,0.46318289786223277,0.5224489795918368,0.374,0.8762935939843226,0.8515056476744556,0.8990556630965422,0.8114449753162317,0.7859531772575251,0.7929505110560406,0.7405405405405405,0.8203592814371258,0.7655417406749556,0.07059035474307827,0.774904502712479,0.860025218492598,0.7283153601021888,0.7999545640392415,0.6269295337709335,0.7202520116491091,0.8455175109003439,0.9054397605859422,0.5690467189796368,0.5612932150025982,0.13674716656605518
mobilenet_v3_small,3,baseline,uniform,0.0,60.70103979855776,4.277329836839011,youden,1.173610806465149,0.08063113523287134,0.06892577492415089,0.01170536030872045,0.8531773675451837,,,0.800302014125685,0.7801288749564612,0.5788923719958203,0.40062791109085083,0.8314176245210728,0.7474747474747474,0.406,0.7761842036094926,0.8713730307478855,0.704314479157532,0.7919039342018765,0.6312884916756807,0.7366059813223619,0.82792377186261,0.9023814307933931,0.5808080808080809,0.5900383141762452,0.406,0.8532615054083661,0.82627046085449,0.8770298656683081,0.7823222442610125,0.7212931995540691,0.7542277789004584,0.7023809523809523,0.8832335329341318,0.6252220248667851,0.15276073693913494,0.8438469401339614,0.9156363205384532,0.5837753801118023,0.6653471060862252,0.5386737958108758,0.6263587416736657,0.866173077938807,0.9281068342001879,0.4956975730303798,0.46025243578387953,0.17915054824373317
mobilenet_v3_small,4,baseline,uniform,0.0,51.63901035673916,4.225226521181564,youden,1.1847070455551147,0.06691901199792351,0.048405550213020676,0.018513461784902832,0.8333485102353028,,,0.7575014082275887,0.7532554454724265,0.5146517811612151,0.5291932821273804,0.667953667953668,0.8466981132075472,0.528,0.6069907580720166,0.7250204895065868,0.8037140233351007,0.8753899990031414,0.6594969458584203,0.7766234749004304,0.765912752063023,0.8416827169389893,0.5518867924528301,0.5366795366795367,0.528,0.8590793546122677,0.8329907680199105,0.8836568426202658,0.78981125031218,0.7714604236343366,0.7777517788579147,0.7233468286099866,0.8023952095808383,0.7531083481349912,0.11603211521803335,0.7555862943494442,0.8437484893754967,0.7153285015470715,0.788207855222054,0.6101519781355689,0.7044771607362025,0.8318469827141677,0.8942737399342907,0.5394100465086675,0.5318621897602094,0.16168300195731042
mobilenet_v3_small,5,baseline,uniform,0.0,50.21073470823467,4.521960859610275,youden,1.029667615890503,0.03866663183828798,0.04468130606292474,-0.006014674224636758,0.8144663542311434,,,0.717819592676364,0.726054469891237,0.4848174020691485,0.45003318786621094,0.7034220532319392,0.7813953488372093,0.45,0.6442412048612812,0.7579510151038108,0.7392978341547221,0.8195710373361058,0.6043182403184888,0.7183390714077983,0.7705389293811254,0.8481268346262039,0.49302325581395345,0.5171102661596958,0.45,0.8479648163708106,0.8210785356462917,0.873730070941598,0.766232503601289,0.7759197324414716,0.7794774571638251,0.7250341997264022,0.7934131736526946,0.7655417406749556,0.06487442853724544,0.7459785386052296,0.8355579131334232,0.7283153601021888,0.7999545640392415,0.6187858311629182,0.7137069090871277,0.8286253432440134,0.891016137537688,0.5440313842084016,0.5383049389133725,0.15329340373023498
efficientnet_b0,1,baseline,uniform,0.0,80.23082472756505,6.07940394202104,youden,1.2320201396942139,0.07161166151563632,0.052027035958043234,0.019584625557593084,0.8796438410074774,,,0.8282467119783753,0.7980519480519481,0.6297619047619047,0.4508703649044037,0.821969696969697,0.8077922077922077,0.452,0.7662670573476482,0.8627931001881184,0.767601747494068,0.8483277262919338,0.6931946836620797,0.7964631636061408,0.827132401677068,0.90002836866729,0.6311688311688312,0.6363636363636364,0.452,0.8669127109900978,0.8420937875580987,0.8898278044266706,0.8127694154952135,0.7279821627647715,0.7510316844109295,0.6972704714640199,0.8413173652694611,0.6607460035523979,0.1283454107974086,0.7976334881970011,0.8788200434762117,0.6199837536197369,0.6998107208810354,0.5495164065768873,0.6399594064534406,0.8400723098928856,0.9051745044355939,0.48609427070833494,0.46314565621581316,0.16353787461299402
efficientnet_b0,2,baseline,uniform,0.0,65.69662199169397,4.9750023398261805,youden,1.2138957977294922,0.06258552876096947,0.052454433580105375,0.010131095180864094,0.8982209510882737,,,0.8505260760234925,0.8139366910659751,0.6407193756362403,0.5490697026252747,0.7428571428571429,0.8978622327790974,0.548,0.6833481694844734,0.7963863067616763,0.8648917970250319,0.9250918012360289,0.7513378169061395,0.8581036452908969,0.8209553999775504,0.8884471884102682,0.669833729216152,0.726530612244898,0.548,0.889514044734687,0.8668770806521947,0.91177130641027,0.8280154213589507,0.8238573021181717,0.8067054168749535,0.7576687116564417,0.7395209580838323,0.8738898756660746,0.05579204505377989,0.6889586995576412,0.7857789365181476,0.8436055065099369,0.9001783815594646,0.7269148101306588,0.8213061144503511,0.8179946719224008,0.8778644992107474,0.619906272800353,0.6194457870146609,0.128684565167475
efficientnet_b0,3,baseline,uniform,0.0,63.390913190320134,5.668863755058158,youden,1.1940360069274902,0.07332526156721322,0.057473443646998884,0.01585181792021434,0.875382174232749,,,0.801647160377324,0.7968042493904564,0.6099791013584117,0.3663514256477356,0.9003831417624522,0.7095959595959596,0.366,0.8574501844225189,0.9338895418841042,0.662170557890024,0.753856257769071,0.6194970429276071,0.7204296757967427,0.8783713642682016,0.9439318210593501,0.7095959595959596,0.5517241379310345,0.366,0.8734644387955883,0.8472987417704555,0.8982410844385829,0.82406751645954,0.738015607580825,0.7681581774284468,0.7158403869407497,0.8862275449101796,0.650088809946714,0.1192691614301076,0.8471945051249119,0.9182181254580566,0.6090963979052998,0.6894965621131086,0.5556581257480986,0.6439416698825069,0.8731841234889259,0.9325765276776962,0.5211159062414265,0.4889756239469569,0.14842384363117875
efficientnet_b0,4,baseline,uniform,0.0,64.40602506510913,4.838294004305051,youden,1.2886360883712769,0.0858796600628737,0.07337344999631014,0.012506210066563564,0.8784056968019233,,,0.8120069702044346,0.807090952138122,0.6173963721133533,0.5078757405281067,0.7683397683397684,0.8490566037735849,0.506,0.7121106528771888,0.8183146639606552,0.8113765464662697,0.8817740483821661,0.7001639889725718,0.8072590699381461,0.8199716587568868,0.8891823021889743,0.6674528301886793,0.6332046332046332,0.506,0.8889556588421735,0.8640925963348615,0.911682363514534,0.836646575661182,0.8327759197324415,0.820508184341796,0.7747747747747747,0.7724550898203593,0.8685612788632326,0.06331777175599783,0.7236824974339034,0.8163226767611935,0.837821733286363,0.8953646262875301,0.7284615112263987,0.8207345485530961,0.8345513347513366,0.8925342721474842,0.6418052785786206,0.641797958607764,0.127680007301128
efficientnet_b0,5,baseline,uniform,0.0,56.74453681148589,6.215762737103635,youden,1.0786077976226807,0.07386401029032202,0.07587272489999795,-0.0020087146096759295,0.8427447165974004,,,0.7585672687857227,0.7494782916261384,0.5211778229728535,0.5562164783477783,0.7072243346007605,0.813953488372093,0.578,0.6205542931657302,0.7365357621431436,0.8013643950160128,0.8729515394915627,0.6615508948469775,0.7766098688184533,0.7717279997956238,0.8465460910903707,0.5813953488372092,0.5285171102661597,0.578,0.8474064304782974,0.8200662617925785,0.8743248848661469,0.7838010743840547,0.7993311036789298,0.7853405090352155,0.7305389221556886,0.7305389221556886,0.8401420959147424,0.10832394515823493,0.6795493089796867,0.7773873982958442,0.8072110626581432,0.8694514691597175,0.6795493089796867,0.7773873982958442,0.8072110626581432,0.8694514691597175,0.570681018070431,0.570681018070431,0.1628392129277047
deit_tiny_distilled_patch16_224,1,baseline,uniform,0.0,45.64020105265081,4.435594957321882,youden,1.2095235586166382,0.08466817783005247,0.054883823648255836,0.029784354181796632,0.8528532073986619,,,0.8053429581761857,0.7602272727272728,0.5449134199134199,0.43937948346138,0.7916666666666666,0.7532467532467533,0.41400000000000003,0.7580500485559694,0.8560378786523067,0.6852710405453113,0.7760485922800968,0.6204863438222945,0.7263620938420703,0.8063145681909638,0.8861079607983386,0.6025974025974026,0.553030303030303,0.41400000000000003,0.9039363546441752,0.880191127514066,0.9248104146945896,0.8712009781397785,0.8015607580824972,0.8151264079301432,0.7651715039577837,0.8682634730538922,0.7619893428063943,0.07551753988599563,0.82721035554567,0.9026229649318548,0.7246006821679277,0.7966025390595989,0.6373577373708557,0.7279767093092969,0.8771341867094361,0.9315947145269767,0.6102794228925577,0.5975084069837204,0.12300064051427269
deit_tiny_distilled_patch16_224,2,baseline,uniform,0.0,39.543830167502165,4.886118776164949,youden,1.0792633295059204,0.12172122011045078,0.12395866214110328,-0.0022374420306525006,0.86367734742353,,,0.7918780105764287,0.7860196810315576,0.5822773765087983,0.47514671087265015,0.8530612244897959,0.7292161520190024,0.47400000000000003,0.8024227252260315,0.8949159197524355,0.6840664327768493,0.7711103708135811,0.5922311195305369,0.6991612414467498,0.8576638737431745,0.9254004881531417,0.6294536817102138,0.6285714285714286,0.47400000000000003,0.8969645079290797,0.8741497910041373,0.9180427776773274,0.8319458087988055,0.778149386845039,0.7995208517246147,0.7477820025348543,0.8832335329341318,0.7158081705150977,0.113015743751191,0.8438469401339614,0.9156363205384532,0.676597553873718,0.752736562308512,0.6025252495724585,0.692235058732512,0.8813537896286088,0.9365039453213891,0.5792521514591967,0.5579343871736262,0.1419068767307627
deit_tiny_distilled_patch16_224,3,baseline,uniform,0.0,45.76896841824055,4.450102117657662,youden,1.1151655912399292,0.1492591102237571,0.14833336485666043,0.0009257453670966642,0.8634718835868261,,,0.7916666467509434,0.7676332288401254,0.6188610240334378,0.6385398507118225,0.7931034482758621,0.8257575757575757,0.638,0.738833483804362,0.8405826447529188,0.7847371427535313,0.8618252325074047,0.6945779765110978,0.7999661259084234,0.8191497154157188,0.8916998702842346,0.601010101010101,0.6015325670498084,0.638,0.8800321204837217,0.8528932366173514,0.9023692845215431,0.8415030862263443,0.7636566332218506,0.7751885217132343,0.7210526315789474,0.8203592814371258,0.7300177619893428,0.1981441254915468,0.774904502712479,0.860025218492598,0.6913133635123594,0.7662885128647072,0.5956557649656262,0.6887246814324455,0.8390848592593635,0.9013638301598779,0.5328101488963938,0.5211808073483202,0.185155149773171
deit_tiny_distilled_patch16_224,4,baseline,uniform,0.0,60.26264813169837,6.531536154655947,youden,1.0167797803878784,0.04797760560279535,0.051002482565918925,-0.0030248769631235767,0.8624699497341006,,,0.7745810297490935,0.7955079405551103,0.5959605157718365,0.46084171533584595,0.7799227799227799,0.8160377358490566,0.46,0.7244710256728302,0.8288449653712937,0.7732933075088472,0.8496206165226107,0.6623932842370597,0.7706464736535535,0.8202275316411225,0.8908078272596519,0.6509433962264151,0.5714285714285714,0.46,0.8974271705257337,0.8742029706129482,0.9193194871358525,0.8461190948231961,0.8283166109253066,0.82791610384914,0.7818696883852692,0.8263473053892215,0.8294849023090586,0.06733984565788025,0.781376396972619,0.8654177125343013,0.7958226351977681,0.8596422145073578,0.694308184600446,0.7856650245068099,0.8595320827208249,0.9150351312100845,0.6435303741539267,0.6410004521994044,0.126269825295748
deit_tiny_distilled_patch16_224,5,baseline,uniform,0.0,54.855988362804055,4.088222401789748,youden,1.3100650310516357,0.10265018017949135,0.07215909691578554,0.03049108326370581,0.8410469537536475,,,0.7678236058652694,0.7621761428950393,0.537863648421611,0.47319039702415466,0.7262357414448669,0.8116279069767443,0.482,0.6601221075359491,0.7721372801370103,0.778866554312993,0.8538905922236627,0.6493452040967808,0.7617030820404613,0.7869072162984714,0.8610687923616979,0.5279069767441861,0.5855513307984791,0.482,0.8897427170525735,0.8649659384605567,0.9125531796088107,0.8520138811844313,0.7870680044593088,0.7999276757320173,0.7483530961791831,0.8502994011976048,0.7495559502664298,0.1241060778365752,0.8074447211237858,0.8868032311039417,0.7116253073710214,0.7848442631453407,0.6212398986799055,0.7128686592965466,0.8627321756130791,0.9203473279979391,0.5807757898861207,0.5683621256515747,0.14802836742268027
swin_t,1,baseline,uniform,0.0,85.09903299435973,5.28420886831979,youden,1.316910982131958,0.08799006247488303,0.058141539432969395,0.029848523041913634,0.8860487996851634,,,0.839858346137262,0.7937229437229437,0.6271645021645023,0.32783272862434387,0.821969696969697,0.8051948051948052,0.326,0.7703864997283864,0.8661595221064157,0.7592724576241869,0.8411972460619631,0.6864424917284861,0.7898469944992901,0.8283309051436009,0.901357301852414,0.6467532467532467,0.6477272727272727,0.326,0.9028249008200295,0.8809461450101573,0.9226768487891004,0.8471238415992925,0.8127090301003345,0.8191361504344774,0.7704918032786885,0.844311377245509,0.7939609236234458,0.05659812255663881,0.8008989359667694,0.881486181600904,0.7581598224453389,0.8266426948021245,0.6612038505388445,0.7527485361318916,0.8655950045182215,0.9211884038081225,0.6210715273384714,0.6143317807237549,0.12182998231829627
swin_t,2,baseline,uniform,0.0,59.88679686002433,5.242626876485619,youden,1.1465535163879395,0.06342828327471071,0.058041775917953196,0.005386507356757518,0.8779776043434001,,,0.7879503740361344,0.7732706384216395,0.5888991225944059,0.33386120200157166,0.7836734693877551,0.8052256532066508,0.324,0.735558623781271,0.8409044927087799,0.7540042484828682,0.8332298124466795,0.6351992954369169,0.7463780749395021,0.8299635035193733,0.9000187787957379,0.6603325415676959,0.6571428571428571,0.324,0.9218100211654843,0.9013911785664904,0.9401729400878527,0.8853459046516621,0.8416945373467113,0.8495336148307293,0.8054794520547945,0.8802395209580839,0.8188277087033747,0.0470353093210072,0.8405064084355176,0.9130472596605623,0.7844777690623826,0.849788875298265,0.6963773798684161,0.7848054179325669,0.8928655943184524,0.94235043843568,0.6805811542452876,0.6736359862868387,0.10587280756029749
swin_t,3,baseline,uniform,0.0,57.22194743715227,5.418895120546222,youden,1.2074967622756958,0.07106179658952914,0.04256465298490799,0.028497143604621154,0.8791942412632068,,,0.8285769379097625,0.7912748171368861,0.624085684430512,0.32408204674720764,0.8084291187739464,0.8156565656565656,0.324,0.7553618784256289,0.8543407749672899,0.7738893693713564,0.8526288465526699,0.6879966955144606,0.7927702998425962,0.8271184622483345,0.8988439280714107,0.6792929292929293,0.6398467432950191,0.324,0.9198955552482956,0.8991253283840844,0.9391682443283946,0.888648670219265,0.830546265328874,0.8461327788472788,0.7994722955145118,0.907185628742515,0.7850799289520426,0.06304802379281225,0.8708464492034451,0.9360641287572018,0.7488082685034935,0.8183280281208068,0.6690621310941949,0.7571584500398586,0.908259605784586,0.9550385002686079,0.6703269139092318,0.6562993138287949,0.1089035260757454
swin_t,4,baseline,uniform,0.0,54.22400360554457,5.771680403500795,youden,0.9548944234848022,0.055056669183435415,0.05914298206087785,-0.004086312877442433,0.8380290668026518,,,0.7550016919195084,0.7339322138850441,0.5307969694762148,0.2849009335041046,0.8185328185328186,0.7122641509433962,0.28400000000000003,0.7660981302583388,0.8635118780713574,0.6641694223047947,0.7526841619193674,0.5787308147244721,0.6845692168103544,0.8244778927515254,0.8990491904215295,0.5518867924528301,0.583011583011583,0.28400000000000003,0.8835047489390668,0.8592855585454313,0.9058252943491348,0.8189238797936258,0.7759197324414716,0.7873932419353123,0.7344782034346103,0.8323353293413174,0.7424511545293073,0.052701319930213236,0.7878656051864025,0.8707925541924485,0.7042284015546746,0.778107531732262,0.6098176210502813,0.7023859499365587,0.8493350826811773,0.9095100384308556,0.5566402717636129,0.5452385456471568,0.1335007854385872
swin_t,5,baseline,uniform,0.0,54.6552762016654,5.132461188361049,youden,1.2465991973876953,0.06818909421133101,0.05631359250514538,0.011875501706185634,0.8690246706163233,,,0.7913505116008485,0.7669378371208773,0.5971527102307896,0.26144102215766907,0.8669201520912547,0.7302325581395348,0.26,0.8198059824824587,0.9055242794481015,0.683205590284512,0.7694402926811001,0.6082466116586176,0.7107029735068615,0.8629053429090741,0.9289415152983286,0.6511627906976745,0.6083650190114068,0.26,0.9054253836908775,0.8843072292360219,0.9257466417077037,0.8602361841954382,0.810479375696767,0.8222312036672659,0.7733333333333333,0.8682634730538922,0.7761989342806395,0.0339820687612363,0.82721035554567,0.9026229649318548,0.7394799792441642,0.8099898936083946,0.650465927366052,0.7409343837523694,0.8791443432445369,0.9327461989106154,0.6247493552080969,0.6138144465661421,0.11725815042657896
maxvit_t,1,baseline,uniform,0.0,118.44874355010688,12.785021760397488,youden,1.0211693048477173,0.047949821916401666,0.04667777749487358,0.0012720444215280832,0.8729338842975207,,,0.8309459469612589,0.7914502164502164,0.5993506493506494,0.39156678318977356,0.8409090909090909,0.7584415584415585,0.394,0.7869414971098564,0.8795460892990118,0.7152266695096267,0.8027859009443499,0.6522174628666966,0.7559733767369927,0.8315098937184925,0.9058127426977832,0.6363636363636364,0.5795454545454546,0.394,0.8430882462428606,0.8147836653513578,0.8682814211718659,0.7349309151264181,0.7625418060200669,0.7816073004966975,0.7286624203821656,0.8562874251497006,0.7069271758436945,0.07038051408270131,0.8140111646135018,0.8920991350071593,0.6674232045114161,0.7442434333379215,0.5878190917629542,0.6787013566737667,0.8598468039287764,0.9195743851938583,0.5445598721505095,0.5257584821173709,0.15779554974579163
maxvit_t,2,baseline,uniform,0.0,124.84596696123481,10.847821060229432,youden,1.2572410106658936,0.07718785622579469,0.05434823242035715,0.02283962380543754,0.8929177371661254,,,0.8152240442516318,0.7884095205778274,0.625197537447283,0.4022464156150818,0.7795918367346939,0.8456057007125891,0.402,0.7224127814293728,0.8298698617939841,0.8074883508564726,0.87877578789696,0.6881566030608018,0.7982348724115902,0.8316677678002201,0.8994860287599171,0.6769596199524941,0.6612244897959184,0.402,0.8706565554503781,0.8456112198338669,0.8954224322225885,0.8071962983168304,0.7948717948717948,0.7848326437710724,0.7302052785923754,0.7455089820359282,0.8241563055062167,0.048363641278201516,0.6952455858143247,0.791359186972971,0.790144953925771,0.8547208535809794,0.6649793531313781,0.7623441456494714,0.8121559477718217,0.874417914917649,0.5651599697812808,0.5648501146879696,0.1362702948560721
maxvit_t,3,baseline,uniform,0.0,112.83242352679372,12.134049934645494,youden,1.0145628452301025,0.12337536547939708,0.12309186994076862,0.000283495538628456,0.876572235767638,,,0.7974140725978459,0.7885754092650645,0.625304771856496,0.6461117267608643,0.8045977011494253,0.8207070707070707,0.644,0.7512194718119567,0.850911765393763,0.7793077887340283,0.8572325935878471,0.6922932990899195,0.7970693418697481,0.8255439288896292,0.8973136408494042,0.6818181818181819,0.5823754789272031,0.644,0.8782293317450358,0.8538549898426948,0.9013648546601292,0.8121253561417547,0.8060200668896321,0.8101541145063337,0.7603305785123967,0.8263473053892215,0.7939609236234458,0.17062397831126866,0.781376396972619,0.8654177125343013,0.7581598224453389,0.8266426948021245,0.6561974687744225,0.7488526794866461,0.8540674583371684,0.9116240586511515,0.6045695239419681,0.599148359127402,0.1709992563752652
maxvit_t,4,baseline,uniform,0.0,104.88911362737417,11.083440724139413,youden,1.0217742919921875,0.07167467894918922,0.07277807536075438,-0.0011033964115651634,0.8566329132366868,,,0.7861878118678107,0.7764305747796314,0.5683233772856414,0.41976141929626465,0.8301158301158301,0.7382075471698113,0.434,0.7660981302583388,0.8635118780713574,0.7034754895684373,0.7883128040266669,0.6098509208302347,0.7162126053714922,0.8320185604843918,0.9035621730948159,0.5731132075471699,0.5984555984555985,0.434,0.8774316376128737,0.8523118505440274,0.9007297571819062,0.8308882243069089,0.7647714604236343,0.7815567798683273,0.7284427284427284,0.8473053892215568,0.7158081705150977,0.10921966635861924,0.8041693081217514,0.884147284757999,0.676597553873718,0.752736562308512,0.5921578673424928,0.6836267472439905,0.8549544700549471,0.9152068953003918,0.5444946620885848,0.5280654290665636,0.14792169813536873
maxvit_t,5,baseline,uniform,0.0,108.89990532398224,11.75166934604446,youden,1.0260487794876099,0.05376017466725038,0.05028766106066937,0.003472513606581011,0.8090282076222477,,,0.7025869732171723,0.7254089663100185,0.4848174020691485,0.4742785692214966,0.7034220532319392,0.7813953488372093,0.47400000000000003,0.6442412048612812,0.7579510151038108,0.7392978341547221,0.8195710373361058,0.6043182403184888,0.7183390714077983,0.7705389293811254,0.8481268346262039,0.49534883720930234,0.44866920152091255,0.47400000000000003,0.8825528339413535,0.8569981706214569,0.9043893119622212,0.8114505919198953,0.7591973244147158,0.7838142542623456,0.7313432835820896,0.8802395209580839,0.6873889875666075,0.12690511590062975,0.8405064084355176,0.9130472596605623,0.6472993665285618,0.7254985168531154,0.5800325253849388,0.6694409540031682,0.8746252987289289,0.9322312244024726,0.5494507412958064,0.5242173917314134,0.15247388081057886
